I:41947	41947	I
I:41980	41980	I
I:41997	41997	I
I:42048	42048	I
I:43098	43098	I
I:43123	43123	I
I:43139	43139	I
I:43181	43181	I
I:43212	43212	I
I:43445	43445	I
I:43806	43806	I
I:43880	43880	I
I:43934	43934	I
I:43941	43941	I
I:44163	44163	I
I:44309	44309	I
I:44393	44393	I
I:44615	44615	I
I:44902	44902	I
I:45816	45816	I
I:46114	46114	I
I:46406	46406	I
I:46571	46571	I
I:46655	46655	I
I:47642	47642	I
I:47662	47662	I
I:48026	48026	I
I:48095	48095	I
I:48904	48904	I
I:49527	49527	I
I:49670	49670	I
I:49699	49699	I
I:50493	50493	I
I:51339	51339	I
I:51354	51354	I
I:52316	52316	I
I:53284	53284	I
I:54127	54127	I
I:54156	54156	I
I:54251	54251	I
I:55927	55927	I
I:56338	56338	I
I:56449	56449	I
I:56678	56678	I
I:56846	56846	I
I:56976	56976	I
I:57096	57096	I
I:57175	57175	I
I:57333	57333	I
I:57344	57344	I
I:57467	57467	I
I:57482	57482	I
I:57615	57615	I
I:58431	58431	I
I:58432	58432	I
I:58887	58887	I
I:58946	58946	I
I:59600	59600	I
I:60328	60328	I
I:60398	60398	I
I:60467	60467	I
I:60549	60549	I
I:60681	60681	I
I:61278	61278	I
I:62249	62249	I
I:62304	62304	I
I:62642	62642	I
I:62824	62824	I
I:63000	63000	I
I:63061	63061	I
I:63105	63105	I
I:63114	63114	I
I:63170	63170	I
I:63415	63415	I
I:63460	63460	I
I:63684	63684	I
I:63694	63694	I
I:63806	63806	I
I:64044	64044	I
I:64161	64161	I
I:65206	65206	I
I:65557	65557	I
I:65705	65705	I
I:65787	65787	I
I:66015	66015	I
I:66673	66673	I
I:66770	66770	I
I:66938	66938	I
I:67032	67032	I
I:67303	67303	I
I:67321	67321	I
I:67487	67487	I
I:67537	67537	I
I:67546	67546	I
I:67962	67962	I
I:68215	68215	I
I:68272	68272	I
I:68277	68277	I
I:68640	68640	I
I:68911	68911	I
I:69493	69493	I
I:69618	69618	I
I:69800	69800	I
I:69833	69833	I
I:70433	70433	I
I:70839	70839	I
I:70902	70902	I
I:70937	70937	I
I:70949	70949	I
I:71106	71106	I
I:71354	71354	I
I:71462	71462	I
I:71789	71789	I
I:72199	72199	I
I:72606	72606	I
I:72660	72660	I
I:73152	73152	I
I:73198	73198	I
I:73862	73862	I
I:74422	74422	I
I:74821	74821	I
I:74899	74899	I
I:75057	75057	I
I:75723	75723	I
I:76302	76302	I
I:76311	76311	I
I:76325	76325	I
I:76387	76387	I
I:76465	76465	I
I:76478	76478	I
I:76640	76640	I
I:76670	76670	I
I:76755	76755	I
I:77861	77861	I
I:77862	77862	I
I:77905	77905	I
I:77939	77939	I
I:77957	77957	I
I:78088	78088	I
I:79279	79279	I
I:79484	79484	I
I:80133	80133	I
I:80163	80163	I
I:80581	80581	I
I:80810	80810	I
I:81189	81189	I
I:81329	81329	I
I:81357	81357	I
I:82089	82089	I
I:82248	82248	I
I:82313	82313	I
I:82816	82816	I
I:83173	83173	I
I:83287	83287	I
I:83458	83458	I
I:84122	84122	I
I:84180	84180	I
I:86468	86468	I
I:87209	87209	I
I:87477	87477	I
I:88096	88096	I
I:88221	88221	I
I:88323	88323	I
I:89179	89179	I
I:89886	89886	I
I:90474	90474	I
I:90534	90534	I
I:91269	91269	I
I:91599	91599	I
I:91632	91632	I
I:91925	91925	I
I:91974	91974	I
I:92188	92188	I
I:92250	92250	I
I:92447	92447	I
I:92616	92616	I
I:93188	93188	I
I:93212	93212	I
I:93509	93509	I
I:94720	94720	I
I:95288	95288	I
I:95773	95773	I
I:96942	96942	I
I:99548	99548	I
I:99607	99607	I
I:99651	99651	I
I:99912	99912	I
I:100180	100180	I
I:101319	101319	I
I:101339	101339	I
I:101948	101948	I
I:103372	103372	I
I:103518	103518	I
I:104891	104891	I
I:105156	105156	I
I:105242	105242	I
I:105302	105302	I
I:105339	105339	I
I:105395	105395	I
I:105408	105408	I
I:105643	105643	I
I:105891	105891	I
I:106975	106975	I
I:107175	107175	I
I:107528	107528	I
I:107680	107680	I
I:107754	107754	I
I:107916	107916	I
I:108121	108121	I
I:108300	108300	I
I:108362	108362	I
I:108364	108364	I
I:108438	108438	I
I:108785	108785	I
I:108803	108803	I
I:108812	108812	I
I:109460	109460	I
I:109830	109830	I
I:110524	110524	I
I:111459	111459	I
I:113042	113042	I
I:113054	113054	I
I:113772	113772	I
I:113894	113894	I
I:114263	114263	I
I:114447	114447	I
I:114514	114514	I
I:114878	114878	I
I:115003	115003	I
I:115058	115058	I
I:115737	115737	I
I:115926	115926	I
I:116093	116093	I
I:116338	116338	I
I:116346	116346	I
I:116374	116374	I
I:116720	116720	I
I:117089	117089	I
I:117104	117104	I
I:117889	117889	I
I:118146	118146	I
I:119198	119198	I
I:119308	119308	I
I:119350	119350	I
I:119486	119486	I
I:119588	119588	I
I:119816	119816	I
I:120484	120484	I
I:120615	120615	I
I:120653	120653	I
I:121024	121024	I
I:121425	121425	I
I:121442	121442	I
I:121504	121504	I
I:121505	121505	I
I:122566	122566	I
I:122715	122715	I
I:122734	122734	I
I:122821	122821	I
I:123278	123278	I
I:123411	123411	I
I:123856	123856	I
I:124344	124344	I
I:124516	124516	I
I:124546	124546	I
I:124688	124688	I
I:125078	125078	I
I:125090	125090	I
I:125107	125107	I
I:125328	125328	I
I:125709	125709	I
I:126111	126111	I
I:126257	126257	I
I:126693	126693	I
I:126950	126950	I
I:127743	127743	I
I:128077	128077	I
I:128085	128085	I
I:128597	128597	I
I:129324	129324	I
I:129591	129591	I
I:129793	129793	I
I:130646	130646	I
I:131197	131197	I
I:132320	132320	I
I:133540	133540	I
I:134350	134350	I
I:134948	134948	I
I:134954	134954	I
I:135132	135132	I
I:135276	135276	I
I:135309	135309	I
I:135544	135544	I
I:136231	136231	I
I:136310	136310	I
I:136684	136684	I
I:136765	136765	I
I:136995	136995	I
I:137179	137179	I
I:137640	137640	I
I:137689	137689	I
I:137733	137733	I
I:137767	137767	I
I:137772	137772	I
I:138661	138661	I
I:138793	138793	I
I:138797	138797	I
I:140299	140299	I
I:140601	140601	I
I:141329	141329	I
I:141375	141375	I
I:142075	142075	I
I:142816	142816	I
I:143789	143789	I
I:144130	144130	I
I:144333	144333	I
I:144778	144778	I
I:146442	146442	I
I:146942	146942	I
I:146963	146963	I
I:147390	147390	I
I:148339	148339	I
I:148424	148424	I
I:148495	148495	I
I:148543	148543	I
I:148734	148734	I
I:150985	150985	I
I:152185	152185	I
I:153380	153380	I
I:153705	153705	I
I:153739	153739	I
I:153947	153947	I
I:154023	154023	I
I:154036	154036	I
I:154159	154159	I
I:155058	155058	I
I:155753	155753	I
I:155895	155895	I
I:157398	157398	I
I:157815	157815	I
I:158105	158105	I
I:158266	158266	I
I:158750	158750	I
I:159079	159079	I
I:159475	159475	I
I:160036	160036	I
I:160560	160560	I
I:161913	161913	I
I:162037	162037	I
I:162061	162061	I
I:162062	162062	I
I:162406	162406	I
I:163347	163347	I
I:164048	164048	I
I:164282	164282	I
I:164340	164340	I
I:164565	164565	I
I:165070	165070	I
I:165275	165275	I
I:165683	165683	I
I:165926	165926	I
I:165927	165927	I
I:166037	166037	I
I:166276	166276	I
I:166340	166340	I
I:168219	168219	I
I:168298	168298	I
I:168757	168757	I
I:168807	168807	I
I:169016	169016	I
I:169021	169021	I
I:169665	169665	I
I:170568	170568	I
I:170746	170746	I
I:171171	171171	I
I:171656	171656	I
I:171972	171972	I
I:172322	172322	I
I:172510	172510	I
I:172757	172757	I
I:172820	172820	I
I:172837	172837	I
I:172908	172908	I
I:172912	172912	I
I:173042	173042	I
I:173184	173184	I
I:175036	175036	I
I:175277	175277	I
I:175769	175769	I
I:175779	175779	I
I:175782	175782	I
I:176422	176422	I
I:176512	176512	I
I:176803	176803	I
I:176878	176878	I
I:176968	176968	I
I:176983	176983	I
I:177264	177264	I
I:177333	177333	I
I:177538	177538	I
I:177996	177996	I
I:177998	177998	I
I:178001	178001	I
I:178004	178004	I
I:178386	178386	I
I:178649	178649	I
I:178679	178679	I
I:178713	178713	I
I:179651	179651	I
I:180511	180511	I
I:180985	180985	I
I:181210	181210	I
I:181442	181442	I
I:182182	182182	I
I:182821	182821	I
I:183135	183135	I
I:183348	183348	I
I:183575	183575	I
I:183688	183688	I
I:184228	184228	I
I:184283	184283	I
I:184470	184470	I
I:184993	184993	I
I:188682	188682	I
I:188777	188777	I
I:188778	188778	I
I:188902	188902	I
I:189916	189916	I
I:190634	190634	I
I:191130	191130	I
I:191432	191432	I
I:191528	191528	I
I:191730	191730	I
I:191892	191892	I
I:192231	192231	I
I:192492	192492	I
I:192544	192544	I
I:192610	192610	I
I:192950	192950	I
I:193808	193808	I
I:194042	194042	I
I:194435	194435	I
I:194565	194565	I
I:194583	194583	I
I:194990	194990	I
I:196610	196610	I
I:196620	196620	I
I:196760	196760	I
I:196792	196792	I
I:197167	197167	I
I:197978	197978	I
I:198800	198800	I
I:198805	198805	I
I:199032	199032	I
I:199306	199306	I
I:199336	199336	I
I:199407	199407	I
I:199640	199640	I
I:200075	200075	I
I:200231	200231	I
I:200372	200372	I
I:200769	200769	I
I:200770	200770	I
I:200933	200933	I
I:201233	201233	I
I:201248	201248	I
I:202536	202536	I
I:202871	202871	I
I:203260	203260	I
I:203395	203395	I
I:203651	203651	I
I:204721	204721	I
I:204892	204892	I
I:205814	205814	I
I:206355	206355	I
I:206515	206515	I
I:206753	206753	I
I:206916	206916	I
I:207164	207164	I
I:208245	208245	I
I:208570	208570	I
I:208981	208981	I
I:209276	209276	I
I:209520	209520	I
I:209941	209941	I
I:210348	210348	I
I:210521	210521	I
I:210602	210602	I
I:210932	210932	I
I:210953	210953	I
I:211405	211405	I
I:211959	211959	I
I:212348	212348	I
I:212629	212629	I
I:212725	212725	I
I:212949	212949	I
I:213071	213071	I
I:213072	213072	I
I:213244	213244	I
I:213306	213306	I
I:213307	213307	I
I:213332	213332	I
I:213379	213379	I
I:213529	213529	I
I:213584	213584	I
I:214009	214009	I
I:214010	214010	I
I:214015	214015	I
I:214227	214227	I
I:214333	214333	I
I:214609	214609	I
I:214845	214845	I
I:214846	214846	I
I:214890	214890	I
I:215321	215321	I
I:215377	215377	I
I:215879	215879	I
I:216039	216039	I
I:216947	216947	I
I:217141	217141	I
I:220696	220696	I
I:221070	221070	I
I:221383	221383	I
I:221754	221754	I
I:221811	221811	I
I:221919	221919	I
I:222097	222097	I
I:222276	222276	I
I:223223	223223	I
I:223266	223266	I
I:225521	225521	I
I:227526	227526	I
I:227749	227749	I
I:227787	227787	I
I:227854	227854	I
I:228208	228208	I
I:228386	228386	I
I:231084	231084	I
I:232895	232895	I
I:233091	233091	I
I:233154	233154	I
I:233543	233543	I
I:233628	233628	I
I:233689	233689	I
I:233764	233764	I
I:233822	233822	I
I:234113	234113	I
I:234758	234758	I
I:235509	235509	I
I:235981	235981	I
I:236128	236128	I
I:236208	236208	I
I:236523	236523	I
I:237299	237299	I
I:237368	237368	I
I:237459	237459	I
I:237556	237556	I
I:239018	239018	I
I:239735	239735	I
I:239805	239805	I
I:240585	240585	I
I:240953	240953	I
I:241725	241725	I
I:241995	241995	I
I:242052	242052	I
I:242133	242133	I
I:242203	242203	I
I:242667	242667	I
I:242749	242749	I
I:243258	243258	I
I:243364	243364	I
I:245894	245894	I
I:245946	245946	I
I:245983	245983	I
I:246000	246000	I
I:246008	246008	I
I:246114	246114	I
I:247091	247091	I
I:247731	247731	I
I:247771	247771	I
I:247983	247983	I
I:247985	247985	I
I:248956	248956	I
I:250925	250925	I
I:250930	250930	I
I:251122	251122	I
I:251425	251425	I
I:251447	251447	I
I:251455	251455	I
I:251821	251821	I
I:252040	252040	I
I:252169	252169	I
I:252528	252528	I
I:252724	252724	I
I:252820	252820	I
I:252840	252840	I
I:253029	253029	I
I:253271	253271	I
I:253329	253329	I
I:254042	254042	I
I:254075	254075	I
I:254127	254127	I
I:254442	254442	I
I:254893	254893	I
I:254928	254928	I
I:255107	255107	I
I:255782	255782	I
I:255783	255783	I
I:256833	256833	I
I:257188	257188	I
I:257524	257524	I
I:257676	257676	I
I:257704	257704	I
I:258406	258406	I
I:258951	258951	I
I:259586	259586	I
I:260086	260086	I
I:260562	260562	I
I:260637	260637	I
I:260806	260806	I
I:260809	260809	I
I:261018	261018	I
I:261028	261028	I
I:261900	261900	I
I:261928	261928	I
I:261998	261998	I
I:262360	262360	I
I:262560	262560	I
I:263839	263839	I
I:264746	264746	I
I:264880	264880	I
I:264981	264981	I
I:265285	265285	I
I:265364	265364	I
I:266098	266098	I
I:267098	267098	I
I:267109	267109	I
I:267592	267592	I
I:267653	267653	I
I:267874	267874	I
I:268057	268057	I
I:268168	268168	I
I:268332	268332	I
I:268559	268559	I
I:268661	268661	I
I:268739	268739	I
I:269275	269275	I
I:269403	269403	I
I:269805	269805	I
I:269843	269843	I
I:270295	270295	I
I:270298	270298	I
I:270945	270945	I
I:271127	271127	I
I:271842	271842	I
I:272054	272054	I
I:272242	272242	I
I:272537	272537	I
I:272552	272552	I
I:272886	272886	I
I:273149	273149	I
I:273997	273997	I
I:274274	274274	I
I:274416	274416	I
I:274805	274805	I
I:275200	275200	I
I:275370	275370	I
I:275446	275446	I
I:275468	275468	I
I:275616	275616	I
I:276146	276146	I
I:276315	276315	I
I:276422	276422	I
I:276609	276609	I
I:276638	276638	I
I:276696	276696	I
I:276703	276703	I
I:276853	276853	I
I:276983	276983	I
I:277052	277052	I
I:277106	277106	I
I:277324	277324	I
I:277551	277551	I
I:277559	277559	I
I:277560	277560	I
I:278810	278810	I
I:279038	279038	I
I:279097	279097	I
I:279389	279389	I
I:279495	279495	I
I:280063	280063	I
I:280420	280420	I
I:282711	282711	I
I:283454	283454	I
I:283489	283489	I
I:283658	283658	I
I:284133	284133	I
I:284473	284473	I
I:284480	284480	I
I:284764	284764	I
I:285206	285206	I
I:285365	285365	I
I:285806	285806	I
I:285919	285919	I
I:286783	286783	I
I:287444	287444	I
I:288428	288428	I
I:288721	288721	I
I:288732	288732	I
I:288735	288735	I
I:288742	288742	I
I:288891	288891	I
I:288934	288934	I
I:289660	289660	I
I:289771	289771	I
I:289808	289808	I
I:289910	289910	I
I:290029	290029	I
I:290917	290917	I
I:291349	291349	I
I:291807	291807	I
I:291926	291926	I
I:292103	292103	I
I:292391	292391	I
I:292438	292438	I
I:292865	292865	I
I:292981	292981	I
I:293295	293295	I
I:293332	293332	I
I:293418	293418	I
I:293593	293593	I
I:293633	293633	I
I:293782	293782	I
I:293862	293862	I
I:293924	293924	I
I:295699	295699	I
I:295901	295901	I
I:296008	296008	I
I:296415	296415	I
I:296903	296903	I
I:297124	297124	I
I:298011	298011	I
I:298719	298719	I
I:298981	298981	I
I:299004	299004	I
I:299281	299281	I
I:299293	299293	I
I:299521	299521	I
I:299688	299688	I
I:299829	299829	I
I:300002	300002	I
I:300238	300238	I
I:300501	300501	I
I:300559	300559	I
I:300915	300915	I
I:301173	301173	I
I:301198	301198	I
I:301233	301233	I
I:302045	302045	I
I:302153	302153	I
I:302223	302223	I
I:302758	302758	I
I:302902	302902	I
I:303835	303835	I
I:303999	303999	I
I:304058	304058	I
I:304148	304148	I
I:304264	304264	I
I:305418	305418	I
I:305737	305737	I
I:307096	307096	I
I:307293	307293	I
I:307302	307302	I
I:307955	307955	I
I:308232	308232	I
I:308461	308461	I
I:308816	308816	I
I:308914	308914	I
I:308985	308985	I
I:309032	309032	I
I:309947	309947	I
I:310026	310026	I
I:310059	310059	I
I:310210	310210	I
I:310350	310350	I
I:310425	310425	I
I:310450	310450	I
I:310688	310688	I
I:312010	312010	I
I:313944	313944	I
I:314241	314241	I
I:314355	314355	I
I:315018	315018	I
I:315081	315081	I
I:315459	315459	I
I:315543	315543	I
I:315545	315545	I
I:315603	315603	I
I:315629	315629	I
I:315833	315833	I
I:315919	315919	I
I:316241	316241	I
I:316444	316444	I
I:316509	316509	I
I:316697	316697	I
I:316721	316721	I
I:316941	316941	I
I:317015	317015	I
I:317372	317372	I
I:317553	317553	I
I:317947	317947	I
I:318000	318000	I
I:321873	321873	I
I:322569	322569	I
I:323118	323118	I
I:323368	323368	I
I:323385	323385	I
I:323610	323610	I
I:323725	323725	I
I:323808	323808	I
I:323866	323866	I
I:324389	324389	I
I:324785	324785	I
I:325480	325480	I
I:327197	327197	I
I:329119	329119	I
I:329427	329427	I
I:329433	329433	I
I:329600	329600	I
I:329657	329657	I
I:330122	330122	I
I:330404	330404	I
I:330743	330743	I
I:330852	330852	I
I:331353	331353	I
I:331385	331385	I
I:331713	331713	I
I:332135	332135	I
I:332178	332178	I
I:332457	332457	I
I:332996	332996	I
I:333408	333408	I
I:333939	333939	I
I:334157	334157	I
I:335966	335966	I
I:336911	336911	I
I:337025	337025	I
I:337049	337049	I
I:337228	337228	I
I:337243	337243	I
I:338029	338029	I
I:338040	338040	I
I:338348	338348	I
I:338362	338362	I
I:338561	338561	I
I:338600	338600	I
I:338619	338619	I
I:338622	338622	I
I:338629	338629	I
I:341457	341457	I
I:341630	341630	I
I:341736	341736	I
I:341929	341929	I
I:342551	342551	I
I:343131	343131	I
I:343435	343435	I
I:345372	345372	I
I:345397	345397	I
I:345738	345738	I
I:345869	345869	I
I:347222	347222	I
I:347653	347653	I
I:347851	347851	I
I:347854	347854	I
I:348226	348226	I
I:348582	348582	I
I:348609	348609	I
I:348920	348920	I
I:349315	349315	I
I:349470	349470	I
I:349546	349546	I
I:349708	349708	I
I:350207	350207	I
I:351043	351043	I
I:351309	351309	I
I:351310	351310	I
I:351375	351375	I
I:351492	351492	I
I:351875	351875	I
I:352137	352137	I
I:352280	352280	I
I:352743	352743	I
I:352882	352882	I
I:352921	352921	I
I:352954	352954	I
I:353894	353894	I
I:354185	354185	I
I:355603	355603	I
I:356931	356931	I
I:357288	357288	I
I:358606	358606	I
I:358866	358866	I
I:358867	358867	I
I:359323	359323	I
I:360610	360610	I
I:360825	360825	I
I:360844	360844	I
I:361954	361954	I
I:362395	362395	I
I:362537	362537	I
I:362836	362836	I
I:363362	363362	I
I:363576	363576	I
I:363902	363902	I
I:364437	364437	I
I:364727	364727	I
I:365620	365620	I
I:366324	366324	I
I:366559	366559	I
I:366574	366574	I
I:366663	366663	I
I:367405	367405	I
I:368243	368243	I
I:368392	368392	I
I:368415	368415	I
I:368505	368505	I
I:368706	368706	I
I:368847	368847	I
I:369478	369478	I
I:369549	369549	I
I:369753	369753	I
I:369896	369896	I
I:370339	370339	I
I:370751	370751	I
I:371511	371511	I
I:373275	373275	I
I:373369	373369	I
I:373440	373440	I
I:377706	377706	I
I:378182	378182	I
I:378183	378183	I
I:378499	378499	I
I:378590	378590	I
I:378988	378988	I
I:379448	379448	I
I:379475	379475	I
I:379919	379919	I
I:380405	380405	I
I:382137	382137	I
I:382181	382181	I
I:382318	382318	I
I:382733	382733	I
I:382790	382790	I
I:382796	382796	I
I:382978	382978	I
I:383255	383255	I
I:383260	383260	I
I:383431	383431	I
I:383688	383688	I
I:383740	383740	I
I:383746	383746	I
I:384749	384749	I
I:385263	385263	I
I:385604	385604	I
I:385650	385650	I
I:386004	386004	I
I:388647	388647	I
I:388684	388684	I
I:388688	388688	I
I:388784	388784	I
I:388924	388924	I
I:388952	388952	I
I:389034	389034	I
I:389303	389303	I
I:389322	389322	I
I:389345	389345	I
I:389720	389720	I
I:389747	389747	I
I:390000	390000	I
I:390021	390021	I
I:390147	390147	I
I:390332	390332	I
I:390371	390371	I
I:390631	390631	I
I:390711	390711	I
I:391164	391164	I
I:391291	391291	I
I:391294	391294	I
I:391502	391502	I
I:391552	391552	I
I:391566	391566	I
I:391963	391963	I
I:392012	392012	I
I:392096	392096	I
I:392326	392326	I
I:392439	392439	I
I:392685	392685	I
I:392950	392950	I
I:393033	393033	I
I:393109	393109	I
I:393397	393397	I
I:393502	393502	I
I:393620	393620	I
I:393979	393979	I
I:394184	394184	I
I:394970	394970	I
I:395191	395191	I
I:395272	395272	I
I:395417	395417	I
I:395423	395423	I
I:395640	395640	I
I:395927	395927	I
I:395970	395970	I
I:396034	396034	I
I:396407	396407	I
I:396415	396415	I
I:396699	396699	I
I:397091	397091	I
I:397425	397425	I
I:397535	397535	I
I:398027	398027	I
I:398159	398159	I
I:398235	398235	I
I:398270	398270	I
I:398467	398467	I
I:398532	398532	I
I:398631	398631	I
I:398687	398687	I
I:398784	398784	I
I:398834	398834	I
I:399203	399203	I
I:399855	399855	I
I:399865	399865	I
I:399940	399940	I
I:400873	400873	I
I:401612	401612	I
I:401652	401652	I
I:401816	401816	I
I:401865	401865	I
I:402473	402473	I
I:402926	402926	I
I:402932	402932	I
I:402933	402933	I
I:403105	403105	I
I:403165	403165	I
I:403499	403499	I
I:404079	404079	I
I:404148	404148	I
I:404225	404225	I
I:404352	404352	I
I:404353	404353	I
I:405105	405105	I
I:405121	405121	I
I:405295	405295	I
I:405351	405351	I
I:405397	405397	I
I:405460	405460	I
I:405471	405471	I
I:405814	405814	I
I:406074	406074	I
I:406155	406155	I
I:406735	406735	I
I:406894	406894	I
I:406989	406989	I
I:407242	407242	I
I:408581	408581	I
I:408663	408663	I
I:408991	408991	I
I:409083	409083	I
I:409309	409309	I
I:409618	409618	I
I:409624	409624	I
I:409693	409693	I
I:409695	409695	I
I:409757	409757	I
I:410814	410814	I
I:410834	410834	I
I:410850	410850	I
I:411686	411686	I
I:411776	411776	I
I:411790	411790	I
I:411823	411823	I
I:411946	411946	I
I:412974	412974	I
I:413008	413008	I
I:413165	413165	I
I:413307	413307	I
I:413937	413937	I
I:414516	414516	I
I:414534	414534	I
I:414655	414655	I
I:414966	414966	I
I:415102	415102	I
I:415122	415122	I
I:415174	415174	I
I:415177	415177	I
I:415445	415445	I
I:415692	415692	I
I:415731	415731	I
I:416183	416183	I
I:416227	416227	I
I:416321	416321	I
I:416335	416335	I
I:416340	416340	I
I:416365	416365	I
I:416583	416583	I
I:416665	416665	I
I:416677	416677	I
I:416703	416703	I
I:416874	416874	I
I:417076	417076	I
I:417466	417466	I
I:417483	417483	I
I:417575	417575	I
I:417787	417787	I
I:417910	417910	I
I:417911	417911	I
I:418137	418137	I
I:418225	418225	I
I:418319	418319	I
I:418611	418611	I
I:418612	418612	I
I:418753	418753	I
I:418877	418877	I
I:418974	418974	I
I:419116	419116	I
I:419696	419696	I
I:419835	419835	I
I:420954	420954	I
I:421230	421230	I
I:421316	421316	I
I:421367	421367	I
I:421529	421529	I
I:421562	421562	I
I:422073	422073	I
I:422409	422409	I
I:422765	422765	I
I:423010	423010	I
I:423042	423042	I
I:423052	423052	I
I:423196	423196	I
I:423330	423330	I
I:423457	423457	I
I:424219	424219	I
I:424426	424426	I
I:424432	424432	I
I:424784	424784	I
I:424788	424788	I
I:424902	424902	I
I:425004	425004	I
I:425393	425393	I
I:425626	425626	I
I:425632	425632	I
I:425673	425673	I
I:425883	425883	I
I:426075	426075	I
I:426209	426209	I
I:426362	426362	I
I:426445	426445	I
I:426504	426504	I
I:426758	426758	I
I:426857	426857	I
I:427621	427621	I
I:427848	427848	I
I:428503	428503	I
I:428738	428738	I
I:428749	428749	I
I:428926	428926	I
I:428995	428995	I
I:429166	429166	I
I:429525	429525	I
I:429555	429555	I
I:429579	429579	I
I:429926	429926	I
I:430425	430425	I
I:431181	431181	I
I:431501	431501	I
I:431666	431666	I
I:431736	431736	I
I:432482	432482	I
I:432558	432558	I
I:432580	432580	I
I:432640	432640	I
I:432757	432757	I
I:432934	432934	I
I:433037	433037	I
I:433201	433201	I
I:433328	433328	I
I:433564	433564	I
I:433591	433591	I
I:433614	433614	I
I:433619	433619	I
I:433632	433632	I
I:433767	433767	I
I:433884	433884	I
I:434209	434209	I
I:434396	434396	I
I:434524	434524	I
I:434605	434605	I
I:434679	434679	I
I:434943	434943	I
I:435038	435038	I
I:435052	435052	I
I:435150	435150	I
I:435155	435155	I
I:435730	435730	I
I:435923	435923	I
I:435940	435940	I
I:435977	435977	I
I:436115	436115	I
I:436150	436150	I
I:436152	436152	I
I:436274	436274	I
I:436452	436452	I
I:436516	436516	I
I:436582	436582	I
I:437045	437045	I
I:437151	437151	I
I:437246	437246	I
I:437412	437412	I
I:437851	437851	I
I:438177	438177	I
I:438204	438204	I
I:438449	438449	I
I:438720	438720	I
I:438947	438947	I
I:438953	438953	I
I:438968	438968	I
I:439083	439083	I
I:439096	439096	I
I:439651	439651	I
I:439693	439693	I
I:440086	440086	I
I:440376	440376	I
I:440646	440646	I
I:440758	440758	I
I:440902	440902	I
I:440936	440936	I
I:440955	440955	I
I:441050	441050	I
I:441199	441199	I
I:441200	441200	I
I:441222	441222	I
I:441311	441311	I
